ts_code,name,industry,list_date,market
600295.SH,鄂尔多斯,特种钢,20010426,主板
600298.SH,安琪酵母,食品,20000818,主板
600299.SH,安迪苏,饲料,20000420,主板
600300.SH,维维股份,软饮料,20000630,主板
600301.SH,华锡有色,小金属,20000712,主板
600303.SH,曙光股份,汽车整车,20001226,主板
600305.SH,恒顺醋业,食品,20010206,主板
600307.SH,酒钢宏兴,普钢,20001220,主板
600308.SH,华泰股份,造纸,20000928,主板
600309.SH,万华化学,化工原料,20010105,主板
600310.SH,广西能源,水力发电,20010228,主板
600312.SH,平高电气,电气设备,20010221,主板
600313.SH,农发种业,种植业,20010119,主板
600315.SH,上海家化,日用化工,20010315,主板
600316.SH,洪都航空,航空,20001215,主板
600318.SH,新力金融,多元金融,20001208,主板
600319.SH,亚星化学,化工原料,20010326,主板
600320.SH,振华重工,专用机械,20001221,主板
600322.SH,津投城开,区域地产,20010910,主板
600323.SH,瀚蓝环境,环境保护,20001225,主板
600325.SH,华发股份,区域地产,20040225,主板
600326.SH,西藏天路,水泥,20010116,主板
600327.SH,大东方,医疗保健,20020625,主板
600328.SH,中盐化工,化工原料,20001222,主板
600329.SH,达仁堂,中成药,20010606,主板
600330.SH,天通股份,专用机械,20010118,主板
600331.SH,宏达股份,农药化肥,20011220,主板
600332.SH,白云山,中成药,20010206,主板
600333.SH,长春燃气,供气供热,20001211,主板
600335.SH,国机汽车,汽车服务,20010305,主板
600336.SH,澳柯玛,家用电器,20001229,主板
600338.SH,西藏珠峰,铅锌,20001227,主板
600339.SH,中油工程,石油开采,20001225,主板
600343.SH,航天动力,机械基件,20030408,主板
600345.SH,长江通信,通信设备,20001222,主板
600346.SH,恒力石化,石油加工,20010820,主板
600348.SH,华阳股份,煤炭开采,20030821,主板
600350.SH,山东高速,路桥,20020318,主板
600351.SH,亚宝药业,中成药,20020926,主板
600352.SH,浙江龙盛,染料涂料,20030801,主板
600353.SH,旭光电子,元器件,20021120,主板
600354.SH,敦煌种业,种植业,20040115,主板
600356.SH,恒丰纸业,造纸,20010419,主板
600358.SH,国旅联合,广告包装,20000922,主板
600359.SH,新农开发,种植业,19990429,主板
600361.SH,创新新材,铝,20011129,主板
600362.SH,江西铜业,铜,20020111,主板
600363.SH,联创光电,元器件,20010329,主板
600366.SH,宁波韵升,矿物制品,20001030,主板
600367.SH,红星发展,化工原料,20010320,主板
600368.SH,五洲交通,路桥,20001221,主板
600369.SH,西南证券,证券,20010109,主板
600371.SH,万向德农,种植业,20020916,主板
600372.SH,中航机载,航空,20010706,主板
600373.SH,中文传媒,出版业,20020304,主板
600375.SH,汉马科技,汽车整车,20030401,主板
600376.SH,首开股份,区域地产,20010312,主板
600377.SH,宁沪高速,路桥,20010116,主板
600378.SH,昊华科技,化工原料,20010111,主板
600379.SH,宝光股份,电气设备,20020116,主板
600380.SH,健康元,化学制药,20010608,主板
600382.SH,广东明珠,普钢,20010118,主板
600383.SH,金地集团,全国地产,20010412,主板
600386.SH,北巴传媒,汽车服务,20010216,主板
600388.SH,龙净环保,环境保护,20001229,主板
600389.SH,江山股份,农药化肥,20010110,主板
600390.SH,五矿资本,多元金融,20010115,主板
600391.SH,航发科技,航空,20011212,主板
600392.SH,盛和资源,小金属,20030529,主板
600395.SH,盘江股份,煤炭开采,20010531,主板
600396.SH,华电辽能,火力发电,20010328,主板
600397.SH,江钨装备,专用机械,20020702,主板
600398.SH,海澜之家,服饰,20001228,主板
600399.SH,抚顺特钢,特种钢,20001229,主板
600400.SH,红豆股份,服饰,20010108,主板
600403.SH,大有能源,煤炭开采,20031009,主板
600405.SH,动力源,电气设备,20040401,主板
600406.SH,国电南瑞,电气设备,20031016,主板
600408.SH,安泰集团,焦炭加工,20030212,主板
600409.SH,三友化工,化纤,20030618,主板
600410.SH,华胜天成,软件服务,20040427,主板
600415.SH,小商品城,商品城,20020509,主板
600416.SH,湘电股份,电气设备,20020718,主板
600418.SH,江淮汽车,汽车整车,20010824,主板
600419.SH,天润乳业,乳制品,20010628,主板
600420.SH,国药现代,化学制药,20040616,主板
600422.SH,昆药集团,中成药,20001206,主板
600425.SH,青松建化,水泥,20030724,主板
600426.SH,华鲁恒升,农药化肥,20020620,主板
600428.SH,中远海特,水运,20020418,主板
600429.SH,三元股份,乳制品,20030915,主板
600433.SH,冠豪高新,造纸,20030619,主板
600435.SH,北方导航,专用机械,20030704,主板
600436.SH,片仔癀,中成药,20030616,主板
600438.SH,通威股份,电气设备,20040302,主板
600439.SH,瑞贝卡,服饰,20030710,主板
600444.SH,国机通用,专用机械,20040219,主板
600446.SH,金证股份,软件服务,20031224,主板
600448.SH,华纺股份,纺织,20010903,主板
600449.SH,宁夏建材,水泥,20030829,主板
600452.SH,涪陵电力,水力发电,20040303,主板
600455.SH,博通股份,文教休闲,20040329,主板
600456.SH,宝钛股份,小金属,20020412,主板
600458.SH,时代新材,塑料,20021219,主板
600459.SH,贵研铂业,小金属,20030516,主板
600460.SH,士兰微,半导体,20030311,主板
600461.SH,洪城环境,水务,20040601,主板
600463.SH,空港股份,园区开发,20040318,主板
600467.SH,好当家,渔业,20040405,主板
600468.SH,百利电气,电气设备,20010615,主板
600469.SH,风神股份,汽车配件,20031021,主板
600470.SH,六国化工,农药化肥,20040305,主板
600475.SH,华光环能,电气设备,20030721,主板
600477.SH,杭萧钢构,钢加工,20031110,主板
600478.SH,科力远,电气设备,20030918,主板
600479.SH,千金药业,中成药,20040312,主板
600480.SH,凌云股份,汽车配件,20030815,主板
600481.SH,双良节能,电气设备,20030422,主板
600483.SH,福能股份,新型电力,20040531,主板
600486.SH,扬农化工,农药化肥,20020425,主板
600487.SH,亨通光电,通信设备,20030822,主板
600488.SH,津药药业,化学制药,20010618,主板
600489.SH,中金黄金,黄金,20030814,主板
600490.SH,鹏欣资源,铜,20030626,主板
600493.SH,凤竹纺织,纺织,20040421,主板
600495.SH,晋西车轴,运输设备,20040526,主板
600496.SH,精工钢构,钢加工,20020605,主板
600497.SH,驰宏锌锗,铅锌,20040420,主板
600498.SH,烽火通信,通信设备,20010823,主板
600499.SH,科达制造,专用机械,20021010,主板
600500.SH,中化国际,塑料,20000301,主板
600501.SH,航天晨光,专用机械,20010615,主板
600502.SH,安徽建工,建筑工程,20030415,主板
600503.SH,华丽家族,区域地产,20020709,主板
600505.SH,西昌电力,水力发电,20020530,主板
600506.SH,统一股份,石油加工,20011226,主板
600507.SH,方大特钢,特种钢,20030930,主板
600508.SH,上海能源,煤炭开采,20010829,主板
600509.SH,天富能源,火力发电,20020228,主板
600510.SH,黑牡丹,全国地产,20020618,主板
600511.SH,国药股份,医药商业,20021127,主板
600512.SH,腾达建设,建筑工程,20021226,主板
600513.SH,联环药业,化学制药,20030319,主板
600515.SH,海南机场,机场,20020806,主板
600516.SH,方大炭素,矿物制品,20020830,主板
600517.SH,国网英大,多元金融,20031010,主板
600518.SH,康美药业,中成药,20010319,主板
600519.SH,贵州茅台,白酒,20010827,主板
600520.SH,三佳科技,半导体,20020108,主板
600521.SH,华海药业,化学制药,20030304,主板
600522.SH,中天科技,通信设备,20021024,主板
600523.SH,贵航股份,汽车配件,20011227,主板
600526.SH,菲达环保,环境保护,20020722,主板
600527.SH,江南高纤,化纤,20031127,主板
600528.SH,中铁工业,运输设备,20010528,主板
600529.SH,山东药玻,医疗保健,20020603,主板
600530.SH,交大昂立,医疗保健,20010702,主板
600531.SH,豫光金铅,铅锌,20020730,主板
600533.SH,栖霞建设,区域地产,20020328,主板
600535.SH,天士力,中成药,20020823,主板
600536.SH,中国软件,软件服务,20020517,主板
600538.SH,国发股份,医药商业,20030114,主板
600539.SH,狮头股份,互联网,20010824,主板
600540.SH,新赛股份,种植业,20040107,主板
600545.SH,卓郎智能,纺织机械,20031203,主板
600546.SH,山煤国际,煤炭开采,20030731,主板
600547.SH,山东黄金,黄金,20030828,主板
600548.SH,深高速,路桥,20011225,主板
600549.SH,厦门钨业,小金属,20021107,主板
600550.SH,保变电气,电气设备,20010228,主板
600551.SH,时代出版,出版业,20020905,主板
600552.SH,凯盛科技,元器件,20021108,主板
600556.SH,天下秀,互联网,20010807,主板
600557.SH,康缘药业,中成药,20020918,主板
600558.SH,大西洋,钢加工,20010227,主板
600559.SH,老白干酒,白酒,20021029,主板
600560.SH,金自天正,电气设备,20020919,主板
600561.SH,江西长运,公共交通,20020716,主板
600562.SH,国睿科技,通信设备,20030128,主板
600563.SH,法拉电子,元器件,20021210,主板
600566.SH,济川药业,中成药,20010822,主板
600567.SH,山鹰国际,造纸,20011218,主板
600569.SH,安阳钢铁,普钢,20010820,主板
600570.SH,恒生电子,软件服务,20031216,主板
600571.SH,信雅达,软件服务,20021101,主板
600572.SH,康恩贝,中成药,20040412,主板
600573.SH,惠泉啤酒,啤酒,20030226,主板
600575.SH,淮河能源,火力发电,20030328,主板
600576.SH,祥源文旅,旅游景点,20030220,主板
600577.SH,精达股份,电气设备,20020911,主板
600578.SH,京能电力,火力发电,20020510,主板
600579.SH,中化装备,化工机械,20020809,主板
600580.SH,卧龙电驱,电气设备,20020606,主板
600582.SH,天地科技,专用机械,20020515,主板
600583.SH,海油工程,石油开采,20020205,主板
600584.SH,长电科技,半导体,20030603,主板
600585.SH,海螺水泥,水泥,20020207,主板
600586.SH,金晶科技,玻璃,20020815,主板
600587.SH,新华医疗,医疗保健,20020927,主板
600588.SH,用友网络,软件服务,20010518,主板
600589.SH,大位科技,软件服务,20010612,主板
600590.SH,泰豪科技,通信设备,20020703,主板
600592.SH,龙溪股份,机械基件,20020805,主板
600593.SH,大连圣亚,旅游景点,20020711,主板
600594.SH,益佰制药,中成药,20040323,主板
600595.SH,中孚实业,铝,20020626,主板
600596.SH,新安股份,化工原料,20010906,主板
600597.SH,光明乳业,乳制品,20020828,主板
600598.SH,北大荒,种植业,20020329,主板
600600.SH,青岛啤酒,啤酒,19930827,主板
600601.SH,方正科技,元器件,19901219,主板
600602.SH,云赛智联,软件服务,19901219,主板
600603.SH,广汇物流,区域地产,19920113,主板
600604.SH,市北高新,园区开发,19920327,主板
600605.SH,汇通能源,房产服务,19920327,主板
600606.SH,绿地控股,全国地产,19920327,主板
600609.SH,金杯汽车,汽车配件,19920724,主板
600610.SH,中毅达,化工原料,19920805,主板
600611.SH,大众交通,公共交通,19920807,主板
600612.SH,老凤祥,服饰,19920814,主板
600613.SH,神奇制药,中成药,19920820,主板
600615.SH,鑫源智造,铝,19920910,主板
600616.SH,金枫酒业,红黄酒,19920929,主板
600617.SH,国新能源,供气供热,19921013,主板
600618.SH,氯碱化工,化工原料,19921113,主板
600619.SH,海立股份,家用电器,19921116,主板
600620.SH,天宸股份,综合类,19921117,主板
600621.SH,华鑫股份,证券,19921202,主板
600622.SH,光大嘉宝,区域地产,19921203,主板
600623.SH,华谊集团,化工原料,19921204,主板
600626.SH,申达股份,汽车配件,19930107,主板
600628.SH,新世界,百货,19930119,主板
600629.SH,华建集团,建筑工程,19930209,主板
600630.SH,龙头股份,服饰,19930209,主板
600633.SH,浙数文化,互联网,19930304,主板
600635.SH,大众公用,供气供热,19930304,主板
600637.SH,东方明珠,影视音像,19930316,主板
600638.SH,新黄浦,区域地产,19930326,主板
600639.SH,浦东金桥,园区开发,19930326,主板
600640.SH,国脉文化,影视音像,19930407,主板
600641.SH,先导基电,半导体,19930407,主板
600642.SH,申能股份,火力发电,19930416,主板
600643.SH,爱建集团,多元金融,19930426,主板
600644.SH,乐山电力,水力发电,19930426,主板
600645.SH,中源协和,医疗保健,19930504,主板
600648.SH,外高桥,园区开发,19930504,主板
600649.SH,城投控股,区域地产,19930518,主板
600650.SH,锦江在线,公共交通,19930607,主板
600651.SH,飞乐音响,电器仪表,19901219,主板
600653.SH,申华控股,汽车服务,19901219,主板
600654.SH,中安科,仓储物流,19901219,主板
600655.SH,豫园股份,百货,19920902,主板
600657.SH,信达地产,全国地产,19930524,主板
600658.SH,电子城,园区开发,19930524,主板
600660.SH,福耀玻璃,汽车配件,19930610,主板
600661.SH,昂立教育,文教休闲,19930614,主板
600662.SH,外服控股,文教休闲,19930614,主板
600663.SH,陆家嘴,园区开发,19930628,主板
600664.SH,哈药股份,化学制药,19930629,主板
600665.SH,天地源,全国地产,19930709,主板
600666.SH,奥瑞德,元器件,19930712,主板
600667.SH,太极实业,半导体,19930728,主板
600668.SH,尖峰集团,水泥,19930728,主板
600671.SH,天目药业,中成药,19930823,主板
600673.SH,东阳光,综合类,19930917,主板
600674.SH,川投能源,水力发电,19930924,主板
600675.SH,中华企业,区域地产,19930924,主板
600676.SH,交运股份,汽车配件,19930928,主板
600679.SH,上海凤凰,文教休闲,19931008,主板
600681.SH,百川能源,供气供热,19931018,主板
600682.SH,南京新百,生物制药,19931018,主板
600683.SH,京投发展,区域地产,19931025,主板
600684.SH,珠江股份,区域地产,19931028,主板
600685.SH,中船防务,船舶,19931028,主板
600686.SH,金龙汽车,汽车整车,19931108,主板
600688.SH,上海石化,石油加工,19931108,主板
600689.SH,上海三毛,综合类,19931108,主板
600690.SH,海尔智家,家用电器,19931119,主板
600691.SH,潞化科技,农药化肥,19931119,主板
600692.SH,亚通股份,区域地产,19931119,主板
600693.SH,东百集团,百货,19931122,主板
600694.SH,大商股份,百货,19931122,主板
600697.SH,欧亚集团,百货,19931206,主板
600698.SH,湖南天雁,汽车配件,19931206,主板
600699.SH,均胜电子,汽车配件,19931206,主板
600702.SH,舍得酒业,白酒,19960524,主板
600703.SH,三安光电,半导体,19960528,主板
600704.SH,物产中大,仓储物流,19960606,主板
600706.SH,曲江文旅,旅游景点,19960516,主板
600707.SH,彩虹股份,元器件,19960520,主板
600708.SH,光明地产,全国地产,19960606,主板
600710.SH,苏美达,商贸代理,19960701,主板
600711.SH,盛屯矿业,小金属,19960531,主板
600712.SH,南宁百货,百货,19960626,主板
600713.SH,南京医药,医药商业,19960701,主板
600714.SH,金瑞矿业,化工原料,19960606,主板
600715.SH,文投控股,影视音像,19960701,主板
600716.SH,凤凰股份,区域地产,19960702,主板
600717.SH,天津港,港口,19960614,主板
600718.SH,东软集团,软件服务,19960618,主板
600719.SH,大连热电,供气供热,19960716,主板
600720.SH,中交设计,建筑工程,19960716,主板
600721.SH,百花医药,生物制药,19960626,主板
600722.SH,金牛化工,化工原料,19960626,主板
600724.SH,宁波富达,综合类,19960716,主板
600725.SH,云维股份,商贸代理,19960702,主板
600726.SH,华电能源,火力发电,19960701,主板
600727.SH,鲁北化工,化工原料,19960702,主板
600728.SH,佳都科技,软件服务,19960716,主板
600729.SH,重百集团,百货,19960702,主板
600731.SH,湖南海利,农药化肥,19960802,主板
600732.SH,爱旭股份,电气设备,19960816,主板
600733.SH,北汽蓝谷,汽车整车,19960816,主板
600736.SH,苏州高新,园区开发,19960815,主板
600737.SH,中粮糖业,食品,19960731,主板
600738.SH,丽尚国潮,百货,19960802,主板
600739.SH,辽宁成大,生物制药,19960819,主板
600740.SH,山西焦化,焦炭加工,19960808,主板
600741.SH,华域汽车,汽车配件,19960826,主板
600742.SH,富维股份,汽车配件,19960826,主板
600743.SH,华远控股,区域地产,19960909,主板
600744.SH,华银电力,火力发电,19960905,主板
600746.SH,江苏索普,化工原料,19960918,主板
600748.SH,上实发展,全国地产,19960925,主板
600749.SH,西藏旅游,旅游景点,19961015,主板
600750.SH,华润江中,中成药,19960923,主板
600751.SH,海航科技,水运,19960909,主板
600754.SH,锦江酒店,酒店餐饮,19961011,主板
600755.SH,厦门国贸,仓储物流,19961003,主板
600756.SH,浪潮软件,软件服务,19960923,主板
600757.SH,长江传媒,出版业,19961003,主板
600758.SH,辽宁能源,煤炭开采,19961029,主板
600760.SH,中航沈飞,航空,19961011,主板
